x,y
1686.0,669.0
1686.0,645.0
1686.0,411.0
1686.0,207.0
1686.0,201.0
1686.0,159.0
1686.0,153.0
1686.0,87.0
1686.0,81.0
1686.0,15.0
1686.0,9.0
1689.0,150.0
1689.0,18.0
1692.0,1833.0
1692.0,1779.0
1692.0,1773.0
1692.0,1539.0
1692.0,1533.0
1692.0,1473.0
1692.0,1455.0
1692.0,1449.0
1692.0,1443.0
1692.0,1437.0
1692.0,1431.0
1692.0,1425.0
1692.0,1419.0
1692.0,1401.0
1692.0,1281.0
1692.0,1275.0
1692.0,1269.0
1692.0,1263.0
1692.0,1251.0
1692.0,1245.0
1692.0,1173.0
1692.0,1143.0
1692.0,1137.0
1692.0,933.0
1692.0,927.0
1692.0,921.0
1692.0,645.0
1692.0,411.0
1692.0,201.0
1692.0,153.0
1692.0,81.0
1692.0,15.0
1695.0,1740.0
1695.0,162.0
1695.0,24.0
1695.0,18.0
1698.0,1779.0
1698.0,1773.0
1698.0,1737.0
1698.0,1533.0
1698.0,1479.0
1698.0,1473.0
1698.0,1455.0
1698.0,1443.0
1698.0,1437.0
1698.0,1431.0
1698.0,1425.0
1698.0,1419.0
1698.0,1413.0
1698.0,1407.0
1698.0,1401.0
1698.0,1281.0
1698.0,1275.0
1698.0,1269.0
1698.0,1263.0
1698.0,1251.0
1698.0,1245.0
1698.0,1143.0
1698.0,1137.0
1698.0,933.0
1698.0,927.0
1698.0,921.0
1698.0,915.0
1698.0,783.0
1698.0,495.0
1698.0,261.0
1698.0,225.0
1698.0,81.0
1698.0,27.0
1701.0,1740.0
1701.0,1734.0
1701.0,1728.0
1701.0,1698.0
1701.0,1002.0
1701.0,996.0
1701.0,990.0
1701.0,186.0
1701.0,108.0
1701.0,102.0
1701.0,96.0
1704.0,1779.0
1704.0,1731.0
1704.0,1473.0
1704.0,1455.0
1704.0,1443.0
1704.0,1431.0
1704.0,1425.0
1704.0,1419.0
1704.0,1413.0
1704.0,1407.0
1704.0,1401.0
1704.0,1281.0
1704.0,1251.0
1704.0,1245.0
1704.0,1143.0
1704.0,1137.0
1704.0,1095.0
1704.0,933.0
1704.0,927.0
1704.0,921.0
1704.0,915.0
1704.0,789.0
1704.0,783.0
1704.0,495.0
1704.0,369.0
1704.0,261.0
1704.0,27.0
1707.0,996.0
1707.0,990.0
1707.0,984.0
1707.0,120.0
1707.0,114.0
1707.0,108.0
1707.0,102.0
1707.0,96.0
1710.0,1497.0
1710.0,1473.0
1710.0,1467.0
1710.0,1455.0
1710.0,1431.0
1710.0,1419.0
1710.0,1413.0
1710.0,1407.0
1710.0,1401.0
1710.0,1281.0
1710.0,1251.0
1710.0,1245.0
1710.0,1143.0
1710.0,933.0
1710.0,927.0
1710.0,921.0
1710.0,915.0
1710.0,783.0
1710.0,369.0
1710.0,261.0
1710.0,153.0
1710.0,27.0
1713.0,1398.0
1713.0,1026.0
1713.0,984.0
1713.0,126.0
1713.0,120.0
1713.0,114.0
1716.0,1791.0
1716.0,1497.0
1716.0,1473.0
1716.0,1467.0
1716.0,1461.0
1716.0,1455.0
1716.0,1431.0
1716.0,1419.0
1716.0,1413.0
1716.0,1407.0
1716.0,1401.0
1716.0,1395.0
1716.0,1281.0
1716.0,1275.0
1716.0,1251.0
1716.0,1245.0
1716.0,1143.0
1716.0,933.0
1716.0,927.0
1716.0,921.0
1716.0,915.0
1716.0,783.0
1716.0,687.0
1716.0,369.0
1716.0,153.0
1716.0,123.0
1716.0,27.0
1719.0,1398.0
1719.0,1392.0
1719.0,1038.0
1719.0,1032.0
1719.0,1026.0
1719.0,1020.0
1719.0,1002.0
1719.0,996.0
1719.0,990.0
1719.0,984.0
1719.0,960.0
1719.0,954.0
1719.0,372.0
1719.0,126.0
1722.0,1791.0
1722.0,1743.0
1722.0,1497.0
1722.0,1473.0
1722.0,1467.0
1722.0,1461.0
1722.0,1455.0
1722.0,1419.0
1722.0,1413.0
1722.0,1407.0
1722.0,1401.0
1722.0,1395.0
1722.0,1281.0
1722.0,1275.0
1722.0,1251.0
1722.0,1245.0
1722.0,1227.0
1722.0,1197.0
1722.0,1119.0
1722.0,921.0
1722.0,915.0
1722.0,783.0
1722.0,741.0
1722.0,687.0
1722.0,375.0
1725.0,1932.0
1725.0,1926.0
1725.0,1890.0
1725.0,1884.0
1725.0,1878.0
1725.0,1668.0
1725.0,1398.0
1725.0,1392.0
1725.0,1386.0
1725.0,1380.0
1725.0,1038.0
1725.0,1020.0
1725.0,1002.0
1725.0,996.0
1725.0,990.0
1725.0,984.0
1725.0,978.0
1725.0,972.0
1725.0,966.0
1725.0,960.0
1725.0,954.0
1725.0,942.0
1725.0,936.0
1725.0,390.0
1725.0,378.0
1725.0,162.0
1728.0,1791.0
1728.0,1743.0
1728.0,1737.0
1728.0,1623.0
1728.0,1473.0
1728.0,1467.0
1728.0,1461.0
1728.0,1455.0
1728.0,1413.0
1728.0,1407.0
1728.0,1389.0
1728.0,1281.0
1728.0,1275.0
1728.0,1245.0
1728.0,1125.0
1728.0,915.0
1728.0,741.0
1731.0,1884.0
1731.0,1878.0
1731.0,1872.0
1731.0,1674.0
1731.0,1620.0
1731.0,1038.0
1731.0,1008.0
1731.0,1002.0
1731.0,996.0
1731.0,990.0
1731.0,984.0
1731.0,978.0
1731.0,972.0
1731.0,966.0
1731.0,948.0
1731.0,942.0
1731.0,408.0
1731.0,402.0
1731.0,396.0
1731.0,390.0
1731.0,174.0
1731.0,168.0
1731.0,162.0
1731.0,144.0
1731.0,6.0
1731.0,0.0
1734.0,1791.0
1734.0,1743.0
1734.0,1737.0
1734.0,1617.0
1734.0,1473.0
1734.0,1467.0
1734.0,1461.0
1734.0,1455.0
1734.0,1443.0
1734.0,1377.0
1734.0,1251.0
1734.0,1245.0
1734.0,1131.0
1734.0,1125.0
1734.0,915.0
1734.0,717.0
1734.0,669.0
1734.0,297.0
1734.0,261.0
1734.0,243.0
1734.0,213.0
1734.0,9.0
1734.0,3.0
1737.0,1662.0
1737.0,1620.0
1737.0,1614.0
1737.0,1608.0
1737.0,1038.0
1737.0,1032.0
1737.0,1014.0
1737.0,1008.0
1737.0,954.0
1737.0,948.0
1737.0,402.0
1737.0,288.0
1737.0,180.0
1737.0,174.0
1737.0,12.0
1737.0,6.0
1737.0,0.0
1740.0,1737.0
1740.0,1731.0
1740.0,1659.0
1740.0,1467.0
1740.0,1449.0
1740.0,1443.0
1740.0,1401.0
1740.0,1389.0
1740.0,1245.0
1740.0,1131.0
1740.0,1125.0
1740.0,903.0
1740.0,897.0
1740.0,717.0
1740.0,255.0
1740.0,249.0
1740.0,243.0
1740.0,219.0
1740.0,213.0
1740.0,15.0
1740.0,9.0
1740.0,3.0
1743.0,1920.0
1743.0,1914.0
1743.0,1908.0
1743.0,1662.0
1743.0,1656.0
1743.0,1614.0
1743.0,1608.0
1743.0,1050.0
1743.0,1044.0
1743.0,1038.0
1743.0,1032.0
1743.0,1026.0
1743.0,1020.0
1743.0,1014.0
1743.0,1008.0
1743.0,960.0
1743.0,954.0
1743.0,630.0
1743.0,276.0
1743.0,18.0
1743.0,12.0
1746.0,1737.0
1746.0,1731.0
1746.0,1659.0
1746.0,1611.0
1746.0,1545.0
1746.0,1467.0
1746.0,1449.0
1746.0,1443.0
1746.0,1401.0
1746.0,1389.0
1746.0,1245.0
1746.0,1137.0
1746.0,1131.0
1746.0,1125.0
1746.0,1077.0
1746.0,1071.0
1746.0,903.0
1746.0,897.0
1746.0,255.0
1746.0,249.0
1746.0,243.0
1746.0,219.0
1746.0,213.0
1746.0,21.0
1746.0,15.0
1746.0,9.0
1749.0,1914.0
1749.0,1908.0
1749.0,1656.0
1749.0,1632.0
1749.0,1626.0
1749.0,1050.0
1749.0,1044.0
1749.0,1026.0
1749.0,1020.0
1749.0,1014.0
1749.0,966.0
1752.0,1731.0
1752.0,1713.0
1752.0,1605.0
1752.0,1545.0
1752.0,1473.0
1752.0,1467.0
1752.0,1449.0
1752.0,1443.0
1752.0,1431.0
1752.0,1401.0
1752.0,1395.0
1752.0,1389.0
1752.0,1341.0
1752.0,1137.0
1752.0,1131.0
1752.0,1125.0
1752.0,1083.0
1752.0,1077.0
1752.0,1071.0
1752.0,1053.0
1752.0,903.0
1752.0,897.0
1752.0,249.0
1752.0,225.0
1752.0,219.0
1752.0,27.0
1752.0,21.0
1752.0,15.0
1755.0,1656.0
1755.0,1632.0
1755.0,1626.0
1755.0,1056.0
1755.0,1050.0
1755.0,972.0
1755.0,942.0
1755.0,936.0
1755.0,744.0
1755.0,738.0
1758.0,1713.0
1758.0,1605.0
1758.0,1545.0
1758.0,1473.0
1758.0,1467.0
1758.0,1437.0
1758.0,1431.0
1758.0,1401.0
1758.0,1395.0
1758.0,1389.0
1758.0,1347.0
1758.0,1341.0
1758.0,1197.0
1758.0,1125.0
1758.0,1083.0
1758.0,1077.0
1758.0,1071.0
1758.0,1059.0
1758.0,1053.0
1758.0,897.0
1758.0,891.0
1758.0,675.0
1758.0,285.0
1758.0,255.0
1758.0,249.0
1758.0,225.0
1758.0,219.0
1758.0,15.0
1758.0,3.0
1761.0,1650.0
1761.0,1644.0
1761.0,1638.0
1761.0,1056.0
1761.0,90.0
1761.0,84.0
1764.0,1887.0
1764.0,1725.0
1764.0,1713.0
1764.0,1617.0
1764.0,1605.0
1764.0,1539.0
1764.0,1467.0
1764.0,1461.0
1764.0,1455.0
1764.0,1437.0
1764.0,1431.0
1764.0,1407.0
1764.0,1401.0
1764.0,1395.0
1764.0,1389.0
1764.0,1347.0
1764.0,1197.0
1764.0,1119.0
1764.0,1083.0
1764.0,1071.0
1764.0,1059.0
1764.0,891.0
1764.0,675.0
1764.0,285.0
1764.0,255.0
1764.0,231.0
1764.0,225.0
1764.0,213.0
1764.0,45.0
1764.0,9.0
1764.0,3.0
1767.0,858.0
1767.0,780.0
1767.0,78.0
1767.0,72.0
1770.0,1887.0
1770.0,1617.0
1770.0,1605.0
1770.0,1539.0
1770.0,1515.0
1770.0,1461.0
1770.0,1455.0
1770.0,1437.0
1770.0,1431.0
1770.0,1407.0
1770.0,1401.0
1770.0,1395.0
1770.0,1203.0
1770.0,1197.0
1770.0,1119.0
1770.0,1077.0
1770.0,1071.0
1770.0,1065.0
1770.0,1059.0
1770.0,891.0
1770.0,675.0
1770.0,579.0
1770.0,285.0
1770.0,231.0
1770.0,225.0
1770.0,213.0
1770.0,207.0
1770.0,99.0
1770.0,45.0
1770.0,27.0
1770.0,21.0
1770.0,3.0
1773.0,1800.0
1773.0,1266.0
1773.0,1260.0
1773.0,1254.0
1773.0,264.0
1773.0,72.0
1773.0,66.0
1776.0,1887.0
1776.0,1617.0
1776.0,1611.0
1776.0,1605.0
1776.0,1587.0
1776.0,1539.0
1776.0,1521.0
1776.0,1515.0
1776.0,1461.0
1776.0,1455.0
1776.0,1443.0
1776.0,1413.0
1776.0,1407.0
1776.0,1401.0
1776.0,1395.0
1776.0,1203.0
1776.0,1197.0
1776.0,1119.0
1776.0,1077.0
1776.0,1071.0
1776.0,1065.0
1776.0,1059.0
1776.0,891.0
1776.0,675.0
1776.0,579.0
1776.0,231.0
1776.0,225.0
1776.0,213.0
1776.0,207.0
1776.0,33.0
1776.0,27.0
1776.0,21.0
1779.0,1710.0
1779.0,1692.0
1779.0,858.0
1782.0,1893.0
1782.0,1887.0
1782.0,1857.0
1782.0,1617.0
1782.0,1611.0
1782.0,1605.0
1782.0,1587.0
1782.0,1539.0
1782.0,1521.0
1782.0,1485.0
1782.0,1461.0
1782.0,1455.0
1782.0,1413.0
1782.0,1407.0
1782.0,1401.0
1782.0,1395.0
1782.0,1215.0
1782.0,1197.0
1782.0,1113.0
1782.0,1083.0
1782.0,1077.0
1782.0,1071.0
1782.0,1065.0
1782.0,1059.0
1782.0,579.0
1782.0,231.0
1782.0,225.0
1782.0,213.0
1782.0,207.0
1782.0,93.0
1782.0,27.0
1782.0,21.0
1785.0,1710.0
1785.0,1704.0
1785.0,1350.0
1785.0,1338.0
1785.0,1332.0
1785.0,918.0
1785.0,114.0
1788.0,1905.0
1788.0,1857.0
1788.0,1617.0
1788.0,1611.0
1788.0,1587.0
1788.0,1563.0
1788.0,1521.0
1788.0,1491.0
1788.0,1461.0
1788.0,1443.0
1788.0,1437.0
1788.0,1413.0
1788.0,1407.0
1788.0,1395.0
1788.0,1377.0
1788.0,1365.0
1788.0,1341.0
1788.0,1215.0
1788.0,1209.0
1788.0,1119.0
1788.0,1083.0
1788.0,1077.0
1788.0,1071.0
1788.0,1059.0
1788.0,879.0
1788.0,579.0
1788.0,231.0
1788.0,225.0
1788.0,213.0
1788.0,207.0
1788.0,201.0
1788.0,27.0
1788.0,21.0
1788.0,15.0
1791.0,1410.0
1791.0,1350.0
1791.0,1344.0
1791.0,1338.0
1791.0,918.0
1791.0,108.0
1791.0,84.0
1791.0,72.0
1791.0,66.0
1791.0,60.0
1791.0,12.0
1791.0,6.0
1794.0,1905.0
1794.0,1863.0
1794.0,1857.0
1794.0,1623.0
1794.0,1617.0
1794.0,1611.0
1794.0,1563.0
1794.0,1527.0
1794.0,1521.0
1794.0,1497.0
1794.0,1491.0
1794.0,1461.0
1794.0,1449.0
1794.0,1443.0
1794.0,1437.0
1794.0,1413.0
1794.0,1407.0
1794.0,1377.0
1794.0,1365.0
1794.0,1341.0
1794.0,1293.0
1794.0,1215.0
1794.0,1209.0
1794.0,1083.0
1794.0,1077.0
1794.0,1071.0
1794.0,717.0
1794.0,579.0
1794.0,231.0
1794.0,225.0
1794.0,213.0
1794.0,207.0
1794.0,201.0
1794.0,27.0
1797.0,1422.0
1797.0,1416.0
1797.0,1410.0
1797.0,1368.0
1797.0,1344.0
1797.0,918.0
1797.0,912.0
1797.0,468.0
1797.0,456.0
1797.0,450.0
1797.0,444.0
1797.0,438.0
1797.0,432.0
1797.0,426.0
1797.0,420.0
1797.0,378.0
1797.0,162.0
1797.0,102.0
1797.0,96.0
1797.0,90.0
1797.0,84.0
1797.0,78.0
1797.0,72.0
1797.0,66.0
1797.0,6.0
1797.0,0.0
1800.0,1857.0
1800.0,1623.0
1800.0,1617.0
1800.0,1611.0
1800.0,1563.0
1800.0,1527.0
1800.0,1521.0
1800.0,1497.0
1800.0,1491.0
1800.0,1455.0
1800.0,1449.0
1800.0,1443.0
1800.0,1437.0
1800.0,1413.0
1800.0,1383.0
1800.0,1377.0
1800.0,1371.0
1800.0,1365.0
1800.0,1353.0
1800.0,1347.0
1800.0,1167.0
1800.0,1161.0
1800.0,1047.0
1800.0,717.0
1800.0,579.0
1800.0,573.0
1800.0,225.0
1800.0,213.0
1800.0,207.0
1800.0,93.0
1800.0,27.0
1803.0,1902.0
1803.0,1422.0
1803.0,1416.0
1803.0,1380.0
1803.0,1374.0
1803.0,1368.0
1803.0,1254.0
1803.0,1248.0
1803.0,1242.0
1803.0,906.0
1803.0,900.0
1803.0,480.0
1803.0,474.0
1803.0,468.0
1803.0,462.0
1803.0,456.0
1803.0,450.0
1803.0,444.0
1803.0,438.0
1803.0,432.0
1803.0,414.0
1803.0,408.0
1803.0,378.0
1803.0,288.0
1803.0,276.0
1803.0,270.0
1803.0,264.0
1803.0,258.0
1803.0,168.0
1803.0,102.0
1803.0,96.0
1803.0,90.0
1803.0,84.0
1806.0,1899.0
1806.0,1623.0
1806.0,1617.0
1806.0,1611.0
1806.0,1575.0
1806.0,1563.0
1806.0,1527.0
1806.0,1521.0
1806.0,1515.0
1806.0,1497.0
1806.0,1491.0
1806.0,1455.0
1806.0,1449.0
1806.0,1443.0
1806.0,1437.0
1806.0,1425.0
1806.0,1419.0
1806.0,1383.0
1806.0,1377.0
1806.0,1371.0
1806.0,1347.0
1806.0,1275.0
1806.0,1167.0
1806.0,1161.0
1806.0,1047.0
1806.0,663.0
1806.0,579.0
1806.0,225.0
1806.0,219.0
1806.0,213.0
1806.0,207.0
1806.0,93.0
1806.0,27.0
1809.0,1896.0
1809.0,1848.0
1809.0,1428.0
1809.0,1422.0
1809.0,1392.0
1809.0,1386.0
1809.0,1380.0
1809.0,1374.0
1809.0,1266.0
1809.0,1260.0
1809.0,1254.0
1809.0,1248.0
1809.0,1242.0
1809.0,1236.0
1809.0,1230.0
1809.0,1224.0
1809.0,906.0
1809.0,486.0
1809.0,480.0
1809.0,438.0
1809.0,432.0
1809.0,426.0
1809.0,420.0
1809.0,414.0
1809.0,408.0
1809.0,402.0
1809.0,396.0
1809.0,390.0
1809.0,282.0
1809.0,276.0
1809.0,270.0
1809.0,264.0
1809.0,258.0
1809.0,150.0
1809.0,102.0
1809.0,96.0
1812.0,1947.0
1812.0,1899.0
1812.0,1887.0
1812.0,1881.0
1812.0,1839.0
1812.0,1623.0
1812.0,1617.0
1812.0,1581.0
1812.0,1575.0
1812.0,1527.0
1812.0,1521.0
1812.0,1515.0
1812.0,1497.0
1812.0,1491.0
1812.0,1485.0
1812.0,1455.0
1812.0,1449.0
1812.0,1443.0
1812.0,1437.0
1812.0,1431.0
1812.0,1425.0
1812.0,1383.0
1812.0,1377.0
1812.0,1167.0
1812.0,1161.0
1812.0,1149.0
1812.0,1077.0
1812.0,1047.0
1812.0,663.0
1812.0,579.0
1812.0,489.0
1812.0,483.0
1812.0,225.0
1812.0,219.0
1812.0,177.0
1812.0,105.0
1815.0,1902.0
1815.0,1896.0
1815.0,1842.0
1815.0,1830.0
1815.0,1386.0
1815.0,1380.0
1815.0,1260.0
1815.0,1254.0
1815.0,1248.0
1815.0,1242.0
1815.0,1236.0
1815.0,1230.0
1815.0,1224.0
1815.0,1218.0
1815.0,1200.0
1815.0,1194.0
1815.0,1146.0
1815.0,486.0
1815.0,432.0
1815.0,426.0
1815.0,420.0
1815.0,414.0
1815.0,408.0
1815.0,402.0
1815.0,396.0
1815.0,390.0
1815.0,384.0
1815.0,258.0
1815.0,252.0
1815.0,246.0
1815.0,228.0
1815.0,156.0
1815.0,150.0
1815.0,108.0
1818.0,1899.0
1818.0,1893.0
1818.0,1887.0
1818.0,1881.0
1818.0,1839.0
1818.0,1623.0
1818.0,1617.0
1818.0,1575.0
1818.0,1521.0
1818.0,1515.0
1818.0,1497.0
1818.0,1491.0
1818.0,1485.0
1818.0,1467.0
1818.0,1455.0
1818.0,1449.0
1818.0,1437.0
1818.0,1431.0
1818.0,1389.0
1818.0,1383.0
1818.0,1377.0
1818.0,1167.0
1818.0,1155.0
1818.0,1149.0
1818.0,1077.0
1818.0,1011.0
1818.0,663.0
1818.0,579.0
1818.0,495.0
1818.0,489.0
1818.0,225.0
1818.0,219.0
1818.0,177.0
1818.0,45.0
1821.0,1902.0
1821.0,1896.0
1821.0,1836.0
1821.0,1830.0
1821.0,1824.0
1821.0,1260.0
1821.0,1254.0
1821.0,1248.0
1821.0,1242.0
1821.0,1236.0
1821.0,1230.0
1821.0,1224.0
1821.0,1218.0
1821.0,1206.0
1821.0,1200.0
1821.0,1152.0
1821.0,1146.0
1821.0,1140.0
1821.0,498.0
1821.0,492.0
1821.0,390.0
1821.0,318.0
1821.0,312.0
1821.0,252.0
1821.0,246.0
1821.0,240.0
1821.0,234.0
1821.0,228.0
1821.0,114.0
1824.0,1929.0
1824.0,1923.0
1824.0,1893.0
1824.0,1887.0
1824.0,1881.0
1824.0,1821.0
1824.0,1623.0
1824.0,1575.0
1824.0,1545.0
1824.0,1515.0
1824.0,1491.0
1824.0,1485.0
1824.0,1479.0
1824.0,1473.0
1824.0,1467.0
1824.0,1455.0
1824.0,1449.0
1824.0,1437.0
1824.0,1431.0
1824.0,1395.0
1824.0,1389.0
1824.0,1383.0
1824.0,1167.0
1824.0,1155.0
1824.0,1149.0
1824.0,1077.0
1824.0,1011.0
1824.0,831.0
1824.0,585.0
1824.0,501.0
1824.0,495.0
1824.0,177.0
1827.0,1896.0
1827.0,1890.0
1827.0,1884.0
1827.0,1878.0
1827.0,1866.0
1827.0,1860.0
1827.0,1854.0
1827.0,1830.0
1827.0,1824.0
1827.0,1818.0
1827.0,1278.0
1827.0,1272.0
1827.0,1266.0
1827.0,1260.0
1827.0,1254.0
1827.0,1242.0
1827.0,1236.0
1827.0,1230.0
1827.0,1224.0
1827.0,1218.0
1827.0,1212.0
1827.0,1206.0
1827.0,1152.0
1827.0,504.0
1827.0,498.0
1827.0,492.0
1827.0,312.0
1827.0,246.0
1827.0,240.0
1827.0,234.0
1827.0,138.0
1827.0,132.0
1827.0,126.0
1827.0,120.0
1827.0,114.0
1830.0,1929.0
1830.0,1923.0
1830.0,1893.0
1830.0,1887.0
1830.0,1875.0
1830.0,1821.0
1830.0,1737.0
1830.0,1575.0
1830.0,1545.0
1830.0,1533.0
1830.0,1491.0
1830.0,1485.0
1830.0,1479.0
1830.0,1473.0
1830.0,1467.0
1830.0,1443.0
1830.0,1437.0
1830.0,1431.0
1830.0,1395.0
1830.0,1389.0
1830.0,1383.0
1830.0,1167.0
1830.0,1161.0
1830.0,1155.0
1830.0,1149.0
1830.0,1077.0
1830.0,1011.0
1830.0,585.0
1830.0,501.0
1830.0,495.0
1830.0,183.0
1830.0,177.0
1830.0,165.0
1833.0,1890.0
1833.0,1884.0
1833.0,1878.0
1833.0,1872.0
1833.0,1818.0
1833.0,1284.0
1833.0,1278.0
1833.0,1272.0
1833.0,1266.0
1833.0,1260.0
1833.0,1254.0
1833.0,1218.0
1833.0,1212.0
1833.0,960.0
1833.0,954.0
1833.0,510.0
1833.0,504.0
1833.0,498.0
1833.0,288.0
1833.0,282.0
1833.0,258.0
1833.0,252.0
1833.0,246.0
1833.0,240.0
1833.0,234.0
1833.0,144.0
1833.0,138.0
1833.0,132.0
1833.0,126.0
1833.0,120.0
1836.0,1923.0
1836.0,1893.0
1836.0,1887.0
1836.0,1875.0
1836.0,1815.0
1836.0,1719.0
1836.0,1551.0
1836.0,1533.0
1836.0,1491.0
1836.0,1485.0
1836.0,1479.0
1836.0,1473.0
1836.0,1467.0
1836.0,1443.0
1836.0,1437.0
1836.0,1431.0
1836.0,1395.0
1836.0,1389.0
1836.0,1383.0
1836.0,1377.0
1836.0,1155.0
1836.0,1149.0
1836.0,1065.0
1836.0,1011.0
1836.0,513.0
1836.0,507.0
1836.0,333.0
1836.0,183.0
1836.0,177.0
1836.0,159.0
1836.0,147.0
1839.0,1890.0
1839.0,1884.0
1839.0,1878.0
1839.0,1872.0
1839.0,1818.0
1839.0,1752.0
1839.0,1746.0
1839.0,1320.0
1839.0,1308.0
1839.0,1284.0
1839.0,1278.0
1839.0,1272.0
1839.0,1266.0
1839.0,1260.0
1839.0,1254.0
1839.0,1248.0
1839.0,1212.0
1839.0,1200.0
1839.0,516.0
1839.0,510.0
1839.0,504.0
1839.0,498.0
1839.0,378.0
1839.0,372.0
1839.0,288.0
1839.0,282.0
1839.0,276.0
1839.0,270.0
1839.0,264.0
1839.0,240.0
1842.0,1923.0
1842.0,1917.0
1842.0,1881.0
1842.0,1875.0
1842.0,1815.0
1842.0,1719.0
1842.0,1713.0
1842.0,1539.0
1842.0,1533.0
1842.0,1485.0
1842.0,1479.0
1842.0,1473.0
1842.0,1467.0
1842.0,1449.0
1842.0,1443.0
1842.0,1437.0
1842.0,1431.0
1842.0,1425.0
1842.0,1389.0
1842.0,1383.0
1842.0,1377.0
1842.0,1161.0
1842.0,1155.0
1842.0,1011.0
1842.0,519.0
1842.0,513.0
1842.0,507.0
1842.0,333.0
1842.0,321.0
1842.0,183.0
1842.0,177.0
1842.0,159.0
1842.0,153.0
1845.0,1884.0
1845.0,1878.0
1845.0,1872.0
1845.0,1818.0
1845.0,1812.0
1845.0,1764.0
1845.0,1758.0
1845.0,1752.0
1845.0,1746.0
1845.0,1740.0
1845.0,1638.0
1845.0,1428.0
1845.0,1422.0
1845.0,1332.0
1845.0,1326.0
1845.0,1320.0
1845.0,1314.0
1845.0,1308.0
1845.0,1278.0
1845.0,1272.0
1845.0,1266.0
1845.0,1260.0
1845.0,1254.0
1845.0,1248.0
1845.0,1242.0
1845.0,1212.0
1845.0,1206.0
1845.0,1200.0
1845.0,1194.0
1845.0,1158.0
1845.0,1128.0
1845.0,1122.0
1845.0,792.0
1845.0,516.0
1845.0,402.0
1845.0,390.0
1845.0,384.0
1845.0,378.0
1845.0,372.0
1848.0,1923.0
1848.0,1875.0
1848.0,1869.0
1848.0,1815.0
1848.0,1809.0
1848.0,1713.0
1848.0,1539.0
1848.0,1533.0
1848.0,1485.0
1848.0,1479.0
1848.0,1473.0
1848.0,1449.0
1848.0,1443.0
1848.0,1437.0
1848.0,1431.0
1848.0,1425.0
1848.0,1419.0
1848.0,1413.0
1848.0,1383.0
1848.0,1377.0
1848.0,1287.0
1848.0,1161.0
1848.0,1155.0
1848.0,1149.0
1848.0,945.0
1848.0,939.0
1848.0,519.0
1848.0,513.0
1848.0,345.0
1848.0,339.0
1848.0,333.0
1848.0,321.0
1848.0,177.0
1848.0,165.0
1848.0,159.0
1848.0,153.0
1851.0,1878.0
1851.0,1872.0
1851.0,1866.0
1851.0,1860.0
1851.0,1854.0
1851.0,1842.0
1851.0,1836.0
1851.0,1812.0
1851.0,1776.0
1851.0,1770.0
1851.0,1764.0
1851.0,1758.0
1851.0,1752.0
1851.0,1746.0
1851.0,1740.0
1851.0,1734.0
1851.0,1428.0
1851.0,1422.0
1851.0,1416.0
1851.0,1410.0
1851.0,1332.0
1851.0,1326.0
1851.0,1320.0
1851.0,1314.0
1851.0,1284.0
1851.0,1278.0
1851.0,1272.0
1851.0,1266.0
1851.0,1260.0
1851.0,1254.0
1851.0,1230.0
1851.0,1224.0
1851.0,1218.0
1851.0,1212.0
1851.0,1206.0
1851.0,1200.0
1851.0,1194.0
1851.0,1188.0
1851.0,1182.0
1851.0,1176.0
1851.0,1146.0
1851.0,1140.0
1851.0,1134.0
1851.0,1128.0
1851.0,1122.0
1851.0,402.0
1851.0,396.0
1851.0,342.0
1851.0,6.0
1854.0,1875.0
1854.0,1869.0
1854.0,1851.0
1854.0,1815.0
1854.0,1809.0
1854.0,1779.0
1854.0,1569.0
1854.0,1533.0
1854.0,1485.0
1854.0,1479.0
1854.0,1473.0
1854.0,1449.0
1854.0,1443.0
1854.0,1437.0
1854.0,1419.0
1854.0,1413.0
1854.0,1407.0
1854.0,1401.0
1854.0,1395.0
1854.0,1383.0
1854.0,1377.0
1854.0,1371.0
1854.0,1287.0
1854.0,1215.0
1854.0,1167.0
1854.0,1161.0
1854.0,1155.0
1854.0,1149.0
1854.0,1059.0
1854.0,519.0
1854.0,513.0
1854.0,339.0
1854.0,333.0
1854.0,321.0
1854.0,183.0
1854.0,177.0
1854.0,159.0
1854.0,153.0
1857.0,1878.0
1857.0,1872.0
1857.0,1866.0
1857.0,1860.0
1857.0,1854.0
1857.0,1848.0
1857.0,1842.0
1857.0,1836.0
1857.0,1782.0
1857.0,1776.0
1857.0,1770.0
1857.0,1764.0
1857.0,1758.0
1857.0,1752.0
1857.0,1746.0
1857.0,1740.0
1857.0,1440.0
1857.0,1434.0
1857.0,1428.0
1857.0,1422.0
1857.0,1416.0
1857.0,1410.0
1857.0,1374.0
1857.0,1302.0
1857.0,1296.0
1857.0,1290.0
1857.0,1284.0
1857.0,1272.0
1857.0,1266.0
1857.0,1230.0
1857.0,1224.0
1857.0,1218.0
1857.0,1212.0
1857.0,1206.0
1857.0,1200.0
1857.0,1140.0
1857.0,1134.0
1857.0,1128.0
1857.0,1122.0
1857.0,702.0
1857.0,396.0
1857.0,390.0
1857.0,384.0
1857.0,0.0
1860.0,1905.0
1860.0,1899.0
1860.0,1869.0
1860.0,1863.0
1860.0,1833.0
1860.0,1809.0
1860.0,1785.0
1860.0,1779.0
1860.0,1677.0
1860.0,1575.0
1860.0,1557.0
1860.0,1533.0
1860.0,1521.0
1860.0,1485.0
1860.0,1473.0
1860.0,1461.0
